ward,walk,age,floor,rent,type,area,,,,,,,,,,,,,,,,,,,,,,
Katsushika,12,14,5,100000,1LDK,43.94,,,,,,,,,,,,,,,,,,,,,,
Katsushika,12,14,3,152000,2LDK,61.52,,,,,,,,,,,,,,,,,,,,,,
Katsushika,13,6,1,123000,1LDK,52.62,,,,,,,,,,,,,,,,,,,,,,
Edogawa,3,31,4,108000,2DK,50,,,,,,,,,,,,,,,,,,,,,,
Edogawa,3,31,4,110000,2LK,50,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,0,1,97000,1LDK,30,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,0,3,99000,1LDK,30,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,21,2,124000,2LDK,55.81,,,,,,,,,,,,,,,,,,,,,,
Edogawa,5,32,9,127000,3LDK,60,,,,,,,,,,,,,,,,,,,,,,
Edogawa,15,24,1,103000,2LDK,53.25,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,2,1,115000,1LDK,36.98,,,,,,,,,,,,,,,,,,,,,,
Edogawa,6,23,2,130000,2LDK,53.94,,,,,,,,,,,,,,,,,,,,,,
Edogawa,7,36,5,135000,3LDK,58.32,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,5,2,70000,1K,15.05,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,5,3,73000,1K,16.87,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,0,1,81000,1K,18.49,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,0,3,84000,1K,18.65,,,,,,,,,,,,,,,,,,,,,,
Edogawa,11,0,2,71000,1K,20.1,,,,,,,,,,,,,,,,,,,,,,
Edogawa,11,0,3,72000,1K,20.38,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,5,2,70000,1K,15.05,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,5,3,73000,1K,16.87,,,,,,,,,,,,,,,,,,,,,,
Edogawa,11,0,1,70000,1K,20.1,,,,,,,,,,,,,,,,,,,,,,
Edogawa,11,0,3,74000,1K,23.13,,,,,,,,,,,,,,,,,,,,,,
Edogawa,7,35,2,89000,2DK,39.06,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,23,2,115000,1LDK,46.86,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,23,7,120000,1LDK,46.79,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,0,1,125000,1LDK,40.33,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,0,3,130000,1LDK,41.13,,,,,,,,,,,,,,,,,,,,,,
Edogawa,14,26,1,126000,2LDK,69.85,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,24,3,76000,1K,30.6,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,9,5,156000,2LDK,51.18,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,18,1,77000,1K,27.14,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,21,1,81000,1K,20.28,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,21,2,84000,1K,20.28,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,3,1,83000,1K,20.79,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,3,3,86000,1K,20.79,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,7,3,85000,1K,28,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,19,1,69000,1K,22.35,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,14,3,103000,1DK,33.86,,,,,,,,,,,,,,,,,,,,,,
Edogawa,11,4,1,136000,1LDK,41.02,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,39,2,105000,2DK,42.93,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,39,3,119000,3DK,53.34,,,,,,,,,,,,,,,,,,,,,,
Edogawa,13,0,3,153000,2LDK,51.5,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,36,5,157000,3LDK,73.43,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,20,2,155000,2LDK,60.04,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,20,5,160000,2LDK,60.04,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,26,1,65000,1K,20.48,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,26,3,69000,1K,23.73,,,,,,,,,,,,,,,,,,,,,,
Edogawa,11,2,1,74000,1R,16.24,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,0,2,105000,1DK,25.18,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,0,13,130000,1DK,30.56,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,6,2,95000,1K,29.93,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,26,4,72000,1K,18.79,,,,,,,,,,,,,,,,,,,,,,
Edogawa,13,24,2,72000,1K,23.18,,,,,,,,,,,,,,,,,,,,,,
Edogawa,14,0,3,80000,1K,21.03,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,21,3,162000,2LDK,65.1,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,21,9,172000,2LDK,67.2,,,,,,,,,,,,,,,,,,,,,,
Edogawa,12,21,1,67000,1K,19.8,,,,,,,,,,,,,,,,,,,,,,
Edogawa,12,17,1,65000,1K,26.49,,,,,,,,,,,,,,,,,,,,,,
Edogawa,11,7,2,94000,1K,25.17,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,1,1,68500,1R,17.97,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,21,1,86000,1K,20.28,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,21,2,90000,1K,20.28,,,,,,,,,,,,,,,,,,,,,,
Edogawa,5,22,1,68000,1K,20.4,,,,,,,,,,,,,,,,,,,,,,
Edogawa,15,10,4,120000,1LDK,41.03,,,,,,,,,,,,,,,,,,,,,,
Edogawa,14,11,3,125000,1LDK,41.87,,,,,,,,,,,,,,,,,,,,,,
Edogawa,13,20,2,63000,1K,21.73,,,,,,,,,,,,,,,,,,,,,,
Edogawa,12,18,2,88000,1K,28.84,,,,,,,,,,,,,,,,,,,,,,
Edogawa,2,37,10,121000,3DK,49.5,,,,,,,,,,,,,,,,,,,,,,
Edogawa,13,36,3,100000,1LDK,40,,,,,,,,,,,,,,,,,,,,,,
Edogawa,7,40,2,94000,2DK,44.1,,,,,,,,,,,,,,,,,,,,,,
Edogawa,5,34,2,135000,3DK,57.55,,,,,,,,,,,,,,,,,,,,,,
Edogawa,4,15,3,85000,1K,25.69,,,,,,,,,,,,,,,,,,,,,,
Edogawa,13,20,4,130000,1LDK,40.15,,,,,,,,,,,,,,,,,,,,,,
Edogawa,4,4,5,93000,1K,25.26,,,,,,,,,,,,,,,,,,,,,,
Edogawa,7,44,2,76000,2K,39.6,,,,,,,,,,,,,,,,,,,,,,
Edogawa,2,21,4,82000,1K,26.68,,,,,,,,,,,,,,,,,,,,,,
Edogawa,18,6,3,114000,1LDK,36.6,,,,,,,,,,,,,,,,,,,,,,
Edogawa,7,30,2,70000,1K,20.94,,,,,,,,,,,,,,,,,,,,,,
Edogawa,13,7,1,91000,1K,26.08,,,,,,,,,,,,,,,,,,,,,,
Edogawa,13,7,3,94000,1K,26.08,,,,,,,,,,,,,,,,,,,,,,
Edogawa,10,23,1,66000,1K,19.87,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,9,2,129000,1K,28.83,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,9,5,150000,1LDK,50.39,,,,,,,,,,,,,,,,,,,,,,
Edogawa,14,32,3,110000,2DK,44.62,,,,,,,,,,,,,,,,,,,,,,
Edogawa,7,6,1,60000,1R,11.78,,,,,,,,,,,,,,,,,,,,,,
Edogawa,7,6,2,63000,1R,11.45,,,,,,,,,,,,,,,,,,,,,,
Edogawa,21,3,5,140500,2LDK,54.36,,,,,,,,,,,,,,,,,,,,,,
Edogawa,4,3,9,145000,1LDK,35.17,,,,,,,,,,,,,,,,,,,,,,
Edogawa,4,3,8,279000,3LDK,75.77,,,,,,,,,,,,,,,,,,,,,,
Edogawa,4,11,2,98000,1K,26.12,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,0,2,199000,2SLDK,50.53,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,0,7,206000,2LDK,49.4,,,,,,,,,,,,,,,,,,,,,,
Edogawa,9,4,6,112000,1K,32.58,,,,,,,,,,,,,,,,,,,,,,
Edogawa,6,40,4,149000,2SLDK,69.9,,,,,,,,,,,,,,,,,,,,,,
Edogawa,8,34,4,70000,1K,18.09,,,,,,,,,,,,,,,,,,,,,,
Edogawa,15,38,2,82000,2K,40,,,,,,,,,,,,,,,,,,,,,,
Edogawa,5,5,3,148000,1LDK,46.94,,,,,,,,,,,,,,,,,,,,,,
Edogawa,6,3,5,110000,1K,25.41,,,,,,,,,,,,,,,,,,,,,,
Edogawa,6,3,7,281000,3LDK,76.17,,,,,,,,,,,,,,,,,,,,,,
Edogawa,5,21,4,90000,1R,29.35,,,,,,,,,,,,,,,,,,,,,,
Edogawa,2,31,3,72000,1K,24.3,,,,,,,,,,,,,,,,,,,,,,
Edogawa,20,0,8,180500,3LDK,73.08,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
